iter	Passed	Remaining
730	25389	23235
731	25416	23194
732	25445	23154
733	25474	23114
734	25501	23072
735	25532	23034
736	25560	22994
737	25591	22955
738	25622	22918
739	25652	22879
740	25687	22844
741	25723	22811
742	25754	22773
743	25784	22734
744	25813	22694
745	25841	22654
746	25867	22612
747	25897	22573
748	25928	22535
749	25957	22496
750	25985	22456
751	26011	22414
752	26045	22379
753	26075	22340
754	26111	22306
755	26144	22271
756	26172	22231
757	26201	22191
758	26237	22158
759	26271	22123
760	26310	22092
761	26346	22059
762	26375	22019
763	26404	21980
764	26431	21939
765	26462	21902
766	26492	21864
767	26525	21828
768	26554	21788
769	26585	21751
770	26614	21712
771	26641	21672
772	26669	21632
773	26703	21597
774	26738	21563
775	26772	21528
776	26808	21495
777	26841	21459
778	26872	21421
779	26909	21389
780	26939	21351
781	26968	21312
782	26994	21271
783	27028	21236
784	27059	21199
785	27090	21161
786	27119	21123
787	27152	21088
788	27182	21049
789	27213	21012
790	27243	20975
791	27271	20935
792	27301	20897
793	27329	20858
794	27356	20818
795	27384	20779
796	27420	20746
797	27452	20709
798	27490	20677
799	27527	20645
800	27561	20610
801	27593	20574
802	27625	20538
803	27654	20500
804	27684	20462
805	27713	20423
806	27740	20383
807	27766	20343
808	27795	20305
809	27824	20266
810	27852	20228
811	27884	20191
812	27917	20156
813	27946	20118
814	27976	20081
815	28010	20046
816	28042	20010
817	28078	19977
818	28106	19939
819	28144	19907
820	28175	19870
821	28205	19832
822	28236	19796
823	28267	19759
824	28296	19721
825	28328	19685
826	28356	19647
827	28384	19608
828	28412	19569
829	28443	19533
830	28479	19500
831	28511	19464
832	28544	19429
833	28584	19399
834	28621	19366
835	28653	19330
836	28696	19302
837	28728	19266
838	28757	19228
839	28785	19190
840	28819	19156
841	28848	19118
842	28879	19081
843	28915	19048
844	28945	19011
845	29005	18994
846	29032	18955
847	29061	18917
848	29097	18883
849	29131	18849
850	29174	18821
851	29215	18790
852	29243	18752
853	29274	18716
854	29312	18684
855	29352	18654
856	29386	18619
857	29417	18583
858	29451	18548
859	29486	18514
860	29525	18483
861	29566	18453
862	29605	18422
863	29641	18388
864	29678	18356
865	29722	18327
866	29763	18297
867	29809	18270
868	29859	18245
869	29899	18214
870	29925	18175
871	29953	18137
872	29980	18098
873	30008	18060
874	30036	18022
875	30065	17984
876	30100	17950
877	30130	17913
878	30159	17876
879	30188	17838
880	30219	17802
881	30249	17765
882	30283	17731
883	30314	17695
884	30343	17657
885	30369	17618
886	30398	17580
887	30426	17543
888	30453	17504
889	30481	17466
890	30510	17429
891	30539	17392
892	30571	17356
893	30600	17319
894	30627	17281
895	30654	17243
896	30688	17208
897	30718	17172
898	30754	17139
899	30790	17106
900	30820	17069
901	30854	17034
902	30883	16997
903	30915	16962
904	30942	16924
905	30972	16887
906	31002	16851
907	31030	16813
908	31059	16776
909	31088	16739
910	31116	16702
911	31142	16664
912	31169	16626
913	31197	16588
914	31227	16552
915	31255	16514
916	31283	16477
917	31312	16440
918	31346	16406
919	31379	16371
920	31411	16336
921	31445	16302
922	31487	16272
923	31519	16237
924	31546	16199
925	31578	16164
926	31609	16128
927	31643	16094
928	31675	16059
929	31706	16023
930	31746	15992
931	31778	15957
932	31804	15919
933	31839	15885
934	31880	15854
935	31908	15818
936	31934	15779
937	31962	15742
938	31991	15706
939	32019	15668
940	32045	15630
941	32076	15595
942	32103	15557
943	32131	15521
944	32161	15485
945	32189	15448
946	32218	15411
947	32251	15377
948	32284	15342
949	32315	15307
950	32341	15269
951	32371	15233
952	32419	15206
953	32455	15173
954	32495	15141
955	32524	15105
956	32555	15070
957	32584	15033
958	32613	14997
959	32642	14960
960	32674	14926
961	32703	14890
962	32730	14852
963	32757	14815
964	32786	14779
965	32814	14742
966	32840	14705
967	32867	14668
968	32895	14631
969	32925	14595
970	32953	14559
971	32986	14525
972	33015	14489
973	33043	14452
974	33075	14417
975	33101	14380
976	33127	14342
977	33155	14306
978	33188	14272
979	33221	14237
980	33251	14202
981	33279	14165
982	33308	14129
983	33335	14092
984	33361	14056
985	33392	14020
986	33421	13984
987	33458	13952
988	33495	13919
989	33523	13883
990	33556	13849
991	33588	13814
992	33617	13778
993	33647	13743
994	33676	13707
995	33704	13671
996	33740	13638
997	33775	13604
998	33811	13572
999	33857	13543
1000	33899	13512
1001	33934	13478
1002	33960	13441
1003	33992	13407
1004	34019	13370
1005	34049	13335
1006	34081	13301
1007	34123	13270
1008	34156	13236
1009	34191	13202
1010	34226	13169
1011	34265	13137
1012	34297	13102
1013	34323	13065
1014	34349	13029
1015	34378	12993
1016	34410	12959
1017	34448	12926
1018	34485	12893
1019	34516	12859
1020	34548	12824
1021	34583	12791
1022	34617	12757
1023	34650	12723
1024	34683	12689
1025	34714	12654
1026	34750	12621
1027	34780	12585
1028	34807	12549
1029	34838	12514
1030	34877	12482
1031	34907	12447
1032	34940	12413
1033	34966	12376
1034	34993	12340
1035	35020	12304
1036	35047	12268
1037	35076	12232
1038	35102	12196
1039	35137	12162
1040	35163	12126
1041	35190	12090
1042	35217	12054
1043	35244	12018
1044	35272	11982
1045	35301	11947
1046	35329	11911
1047	35360	11876
1048	35390	11841
1049	35418	11806
1050	35447	11770
1051	35473	11734
1052	35501	11699
1053	35532	11664
1054	35565	11630
1055	35593	11594
1056	35627	11561
1057	35656	11526
1058	35686	11491
1059	35717	11456
1060	35745	11421
1061	35779	11387
1062	35806	11351
1063	35834	11316
1064	35864	11281
1065	35896	11247
